"","...1","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc","Time"
"2011",2011,"PYROPIC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2012",2012,"RANUESC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2013",2013,"RANUUNC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2014",2014,"RHODALB","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2015",2015,"RHODINT","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2016",2016,"RHODMAC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2017",2017,"RIBEACE","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2018",2018,"RIBELAC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2019",2019,"RIBEVIS","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2020",2020,"ROSAACI","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2021",2021,"ROSAGYM","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2022",2022,"ROSANUT","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2023",2023,"RUBULAS","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2024",2024,"RUBUPAR","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2025",2025,"RUBUPED","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2026",2026,"RUBUSPE","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2027",2027,"RUBUURS","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2028",2028,"SALICAS","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2029",2029,"SALIDIS","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2030",2030,"SALINIV","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2031",2031,"SALISCO","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2032",2032,"SAMBRAC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2033",2033,"SAXIAUS","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2034",2034,"SEDUDIV","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2035",2035,"SEDULAN","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2036",2036,"SELADEN","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2037",2037,"SELASCO","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2038",2038,"SENEINT","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2039",2039,"SENETRI","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2040",2040,"SHEPCAN","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2041",2041,"SIBBPRO","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2042",2042,"SILEACA","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2043",2043,"SILEINV","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2044",2044,"SILEMEN","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2045",2045,"SILEPAR","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2046",2046,"SOLIMUL","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2047",2047,"SORBSCO","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2048",2048,"SORBSIT","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2049",2049,"SPIRLUC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2050",2050,"STELCRI","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2051",2051,"STELLON","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2052",2052,"STREAMP","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2053",2053,"STRELAN","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2054",2054,"SYMPALB","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2055",2055,"SYMPFOL","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2056",2056,"TARAOFF","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2057",2057,"TAXUBRE","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2058",2058,"THALOCC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2059",2059,"THUJPLI","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2060",2060,"TIARTRI","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2061",2061,"TONELYA","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2062",2062,"TRIFHYB","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2063",2063,"TROLALB","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2064",2064,"TSUGHET","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2065",2065,"TSUGMER","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2066",2066,"VACCALA","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2067",2067,"VACCCAE","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2068",2068,"VACCDEL","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2069",2069,"VACCMEM","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2070",2070,"VACCOVL","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2071",2071,"VACCPAR","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2072",2072,"VACCSCO","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2073",2073,"VALESIT","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,20,0.605005749133084,-0.795481960969324,"historical"
"2074",2074,"VERAVIR","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,5,0.605005749133084,-0.795481960969324,"historical"
"2075",2075,"VEROCUS","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2076",2076,"VEROWOR","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2077",2077,"VIBUEDU","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2078",2078,"VIOLGLA","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2079",2079,"VIOLORB","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2080",2080,"VIOLSEM","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.605005749133084,-0.795481960969324,"historical"
"2081",2081,"ABIEAMA","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2082",2082,"ABIEGRA","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2083",2083,"ABIELAS","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,1,7,-1.84507035844184,-0.795481960969324,"historical"
"2084",2084,"ACERCIR","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2085",2085,"ACERGLA","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2086",2086,"ACHIMIL","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2087",2087,"ACONCOL","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2088",2088,"ACONDEL","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2089",2089,"ACTARUB","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2090",2090,"ADENBIC","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2091",2091,"AGOSAUR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2092",2092,"AGOSGLA","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2093",2093,"ALNUALN","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2094",2094,"ALNUCRI","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2095",2095,"ALNUINC","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2096",2096,"ALNURUB","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2097",2097,"AMELALN","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2098",2098,"ANAPMAR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2099",2099,"ANEMGRA","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2100",2100,"ANGEARG","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,1,0.100000001,-1.84507035844184,-0.795481960969324,"historical"
"2101",2101,"ANGEGEN","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2102",2102,"ANTEALP","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2103",2103,"ANTELAN","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2104",2104,"ANTENEG","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2105",2105,"ANTERAC","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2106",2106,"ANTEROS","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2107",2107,"ANTEUMB","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2108",2108,"ANTIOCC","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2109",2109,"AQUIFOR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2110",2110,"ARCTUVA","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2111",2111,"ARENCAP","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2112",2112,"ARNICOR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2113",2113,"ARNILAT","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2114",2114,"ARNIMOL","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2115",2115,"ARNIPAR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2116",2116,"ARNIRYD","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2117",2117,"ASARCAU","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2118",2118,"ASTRALP","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2119",2119,"ATHYFIL","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2120",2120,"BISTVIV","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2121",2121,"BOECLYA","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2122",2122,"BOECSTR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2123",2123,"CALTLEP","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2124",2124,"CANAMOD","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2125",2125,"CASSMER","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2126",2126,"CASTMIN","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2127",2127,"CASTPAR","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2128",2128,"CASTRHE","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2129",2129,"CEANVEL","shrub","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2130",2130,"CHAMANG","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
"2131",2131,"CHAMLAT","herb","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84507035844184,-0.795481960969324,"historical"
