"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc"
"676","GOODOBL","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"677","HERAMAX","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"678","LINNBOR","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"679","LONIUTA","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"680","LUPIARC","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,1,2,1.14103871107829,0.4154673780939
"681","ORTHSEC","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"682","PAXIMYR","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"683","PHLODIF","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,1,0.100000001,1.14103871107829,0.4154673780939
"684","PICEENG","tree","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,1,6,1.14103871107829,0.4154673780939
"685","PINUCON","tree","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"686","PSEUMEN","tree","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"687","PYROASA","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"688","RHODALB","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"689","RIBEACE","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"690","RIBELAC","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"691","RUBUPAR","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"692","RUBUPED","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"693","SORBSCO","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"694","SORBSIT","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"695","SPIRLUC","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"696","THALOCC","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"697","THUJPLI","tree","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"698","TIARTRI","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"699","TSUGHET","tree","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"700","VACCMEM","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,1,5,1.14103871107829,0.4154673780939
"701","VACCSCO","shrub","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,1,10,1.14103871107829,0.4154673780939
"702","VALESIT","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"703","VERAVIR","herb","BC Parks Manning TEM","02-3085","HAK EAC",2019,43,"High",49.14056015,-120.7638931,2044,0,0,1.14103871107829,0.4154673780939
"704","ABIEAMA","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"705","ABIELAS","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,1,27,1.34317492519941,0.4154673780939
"706","AMELALN","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"707","ARNILAT","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,1,2,1.34317492519941,0.4154673780939
"708","CHAMANG","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"709","CHIMUMB","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"710","CLINUNI","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"711","CORNCAN","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"712","FRAGVIR","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"713","GOODOBL","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"714","HERAMAX","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"715","LINNBOR","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"716","LONIUTA","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"717","LUPIARC","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,1,1,1.34317492519941,0.4154673780939
"718","ORTHSEC","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"719","PAXIMYR","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"720","PHLODIF","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"721","PICEENG","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"722","PINUCON","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"723","PSEUMEN","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"724","PYROASA","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"725","RHODALB","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"726","RIBEACE","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"727","RIBELAC","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"728","RUBUPAR","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"729","RUBUPED","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"730","SORBSCO","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"731","SORBSIT","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"732","SPIRLUC","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"733","THALOCC","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"734","THUJPLI","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"735","TIARTRI","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"736","TSUGHET","tree","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"737","VACCMEM","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"738","VACCSCO","shrub","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,1,5,1.34317492519941,0.4154673780939
"739","VALESIT","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"740","VERAVIR","herb","BC Parks Manning TEM","02-3089","HAK EAC GH",2019,43,"High",49.14989852,-120.7567673,2136,0,0,1.34317492519941,0.4154673780939
"741","ABIEAMA","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"742","ABIELAS","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,1,0.5,1.53871974103397,-0.349286733795757
"743","AMELALN","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"744","ARNILAT","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"745","CHAMANG","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"746","CHIMUMB","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"747","CLINUNI","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"748","CORNCAN","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"749","FRAGVIR","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"750","GOODOBL","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"751","HERAMAX","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"752","LINNBOR","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"753","LONIUTA","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"754","LUPIARC","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"755","ORTHSEC","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"756","PAXIMYR","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"757","PHLODIF","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,1,3,1.53871974103397,-0.349286733795757
"758","PICEENG","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"759","PINUCON","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"760","PSEUMEN","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"761","PYROASA","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"762","RHODALB","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"763","RIBEACE","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"764","RIBELAC","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"765","RUBUPAR","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"766","RUBUPED","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"767","SORBSCO","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"768","SORBSIT","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"769","SPIRLUC","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"770","THALOCC","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"771","THUJPLI","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"772","TIARTRI","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"773","TSUGHET","tree","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"774","VACCMEM","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"775","VACCSCO","shrub","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,1,0.5,1.53871974103397,-0.349286733795757
"776","VALESIT","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"777","VERAVIR","herb","Alpine2007_BEC","114791","whm",2007,31,"High",49.1638298,-120.7723007,2225,0,0,1.53871974103397,-0.349286733795757
"778","ABIEAMA","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"779","ABIELAS","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"780","AMELALN","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"781","ARNILAT","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"782","CHAMANG","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"783","CHIMUMB","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"784","CLINUNI","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"785","CORNCAN","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"786","FRAGVIR","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"787","GOODOBL","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"788","HERAMAX","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"789","LINNBOR","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"790","LONIUTA","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"791","LUPIARC","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,1,0.200000003,1.53871974103397,-0.349286733795757
"792","ORTHSEC","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"793","PAXIMYR","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"794","PHLODIF","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,1,0.5,1.53871974103397,-0.349286733795757
"795","PICEENG","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"796","PINUCON","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"797","PSEUMEN","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"798","PYROASA","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"799","RHODALB","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"800","RIBEACE","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"801","RIBELAC","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"802","RUBUPAR","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"803","RUBUPED","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"804","SORBSCO","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"805","SORBSIT","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"806","SPIRLUC","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"807","THALOCC","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"808","THUJPLI","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"809","TIARTRI","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"810","TSUGHET","tree","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"811","VACCMEM","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"812","VACCSCO","shrub","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,1,20,1.53871974103397,-0.349286733795757
"813","VALESIT","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"814","VERAVIR","herb","Alpine2007_BEC","114792","whm",2007,31,"High",49.16588973,-120.7787018,2225,0,0,1.53871974103397,-0.349286733795757
"815","ABIEAMA","tree","Alpine2007_BEC","114793","whm",2007,31,"High",49.16717147,-120.7802963,2200,0,0,1.48379142197931,-0.349286733795757
"816","ABIELAS","tree","Alpine2007_BEC","114793","whm",2007,31,"High",49.16717147,-120.7802963,2200,0,0,1.48379142197931,-0.349286733795757
"817","AMELALN","shrub","Alpine2007_BEC","114793","whm",2007,31,"High",49.16717147,-120.7802963,2200,0,0,1.48379142197931,-0.349286733795757
"818","ARNILAT","herb","Alpine2007_BEC","114793","whm",2007,31,"High",49.16717147,-120.7802963,2200,0,0,1.48379142197931,-0.349286733795757
