"","...1","PlotNumber","ProjectID","Date","SiteSurveyor","PlotRepresenting","Location","Ecosection","Longitude","Latitude","LocationAccuracy","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","SiteNotes","SoilNotes","VegSurveyor","StrataCoverTree","StrataCoverShrub","StrataCoverHerb","StrataCoverMoss","VegNotes","SpeciesListComplete","Species","Latin_name","Functional_group","Cover A1","Cover A2","Cover A3","TotalA","Cover B1","Cover B2","TotalB","Cover C","Cover D","Cover E","Cover F"
"303",347,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"PHLODIF","Phlox diffusa","herb",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"304",348,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"LUZUSPI","Luzula spicata","grass",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"305",349,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"FESTBRA","Festuca brachyphylla","grass",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"306",350,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"JUNICOM","Juniperus communis","shrub",NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA
"307",351,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"CAREALB","Carex albonigra","grass",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"308",352,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"ARCTUVA","Arctostaphylos uva-ursi","shrub",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"309",353,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"POLYPIL","Polytrichum piliferum","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"310",354,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"RHODINT","Rhodiola integrifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"311",355,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"POLEPUL","Polemonium pulcherrimum","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"312",356,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"PINUALB","Pinus albicaulis","tree",NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA
"313",357,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"TONELYA","Tonestus lyallii","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"314",358,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"SAMBRAC","Sambucus racemosa","shrub",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"315",359,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"316",360,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"POA_ALP","Poa alpina","grass",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"317",361,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"LUPILEP","Lupinus lepidus","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"318",362,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"PELTIGERA SP.","Peltigera spp.","lichen",NA,NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA
"319",363,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"PENSDAV","Penstemon davidsonii","shrub",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"320",364,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"ACHIMIL","Achillea millefolium","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"321",365,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"CAREPHA","Carex phaeocephala","grass",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"322",366,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"ANTEROS","Antennaria rosea","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"323",367,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"MICROCC","Micranthes occidentalis","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"324",368,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"ERIGAUR","Erigeron aureus","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"325",369,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"EREMCAP","Eremogone capillaris","herb",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"326",370,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"ABIELAS","Abies lasiocarpa","tree",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"327",371,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"THAMVER","Thamnolia vermicularis","lichen",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
"328",372,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"DRYAHOO","Dryas hookeriana","shrub",NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"329",373,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"CERAPUR","Ceratodon purpureus","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA
"330",374,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"POA_ARC","Poa arctica","grass",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"331",375,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"POTEGLU","Potentilla glaucophylla","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"332",376,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"SOLIMUL","Solidago multiradiata","herb",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"333",377,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"FLAVNIV","Flavocetraria nivalis","lichen",NA,NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA
"334",378,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"COELACU","Coelocaulon aculeatum","lichen",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"335",379,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"CARESCI","Carex scirpoidea","grass",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"336",380,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"LESCRAD","Lescuraea radicosa","moss",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"337",381,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"SELADEN","Selaginella densa","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"338",382,"114791","Alpine2007_BEC",2007-07-15,"whm","Junicom - Arctuva - Dryaoct - Arencap","3-Brothers Mtn, Manning Park, Cascades; first Brother Ridge","HOR",-120.7723007,49.1638298,10,2225,45,140,"UP","CV",NA,NA,"whm",0,20,40,10,NA,FALSE,"CASTRHE","Castilleja rhexiifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"339",383,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"CASTPAR","Castilleja parviflora","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"340",384,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"CASSMER","Cassiope mertensiana","shrub",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"341",385,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"HIERGRA","Hieracium gracile","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"342",386,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"VEROCUS","Veronica cusickii","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"343",387,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"JUNCPAR","Juncus parryi","grass",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"344",388,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"ANTELAN","Antennaria lanata","herb",NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"345",389,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"SIBBPRO","Sibbaldia procumbens","shrub",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"346",390,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"CETRISL","Cetraria islandica","lichen",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
"347",391,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"348",392,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"PINUALB","Pinus albicaulis","tree",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"349",393,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"CASTRHE","Castilleja rhexiifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"350",394,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"LUETPEC","Luetkea pectinata","shrub",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"351",395,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"POLYTRICHUM SP.","Polytrichum spp.","moss",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
"352",396,"114792","Alpine2007_BEC",2007-07-14,"whm","Vaccsco - Antelan - Juncpar - zonal? weak snowbed","3 Brothers, Manning Park, Cascade Mtns; 2nd Brother","HOR",-120.7787018,49.16588973,10,2225,10,255,"MD",NA,"slightly deeper depressions have Cassmer",NA,"whm",0,0.5,35,55,NA,FALSE,"CLADECM","Cladonia ecmocyna","lichen",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
