"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","Latitude","Longitude","Elevation","RelocationConfidence","Species","Functional_group","Cover"
"537","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","AQUIFOR","herb",0.7
"538","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","ERYTGRA","herb",1.5
"539","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","GALITRF","herb",0.55
"540","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","LUPIARC","herb",0.65
"541","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","HERAMAX","herb",0.925
"542","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","ANGEARG","herb",1.4
"543","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","SEDUDIV","herb",0.175
"544","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","SORBSIT","shrub",0.5
"545","00NCe85",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.03683596,-120.964598,1738.177246,"High","RIBEACE","shrub",0.55
"546","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","PICEENG","tree",1.05
"547","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","ABIELAS","tree",26.625
"548","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","ABIEAMA","tree",14.875
"549","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","TSUGMER","tree",1.25
"550","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","VACCMEM","shrub",21.25
"551","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","SORBSIT","shrub",15.25
"552","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","RIBEACE","shrub",2.5
"553","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","VACCDEL","shrub",2.625
"554","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","TIARTRI","herb",2.3
"555","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","RUBUPED","herb",1.35
"556","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","VALESIT","herb",6.5
"557","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","ARNILAT","herb",4.25
"558","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","RUBULAS","herb",0.75
"559","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","LUPIARC","herb",0.675
"560","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","VERAVIR","herb",0.9
"561","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","ORTHSEC","herb",1.15
"562","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","PEDIRAC","herb",0.075
"563","00NCe86",2025-07-27,"NCBG_ESSFplots",2000-10-04,"jpstamp",49.04066599,-120.980006,1737.692017,"Low","POTEFLA","herb",0.05
"564","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","ABIELAS","tree",0.5
"565","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","ABIEAMA","tree",81.75
"566","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","RHODALB","shrub",20.75
"567","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","VACCMEM","shrub",16.25
"568","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","SORBSIT","shrub",0.45
"569","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","RIBEACE","shrub",0.05
"570","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","RIBEVIS","shrub",0.275
"571","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","RIBELAC","shrub",0.025
"572","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","VIOLSEM","herb",1.1
"573","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","ORTHSEC","herb",1.75
"574","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","VALESIT","herb",2
"575","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","TIARTRI","herb",0.775
"576","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","RUBUPED","herb",1.95
"577","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","VERAVIR","herb",0.5
"578","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","PECTBRE","herb",0.6
"579","00NCe89",2025-06-25,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.05130598,-120.915291,1709.093506,"Low","ARNILAT","herb",0.125
"580","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","PICEENG","tree",21.25
"581","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","ABIEAMA","tree",17.25
"582","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","ABIELAS","tree",13.75
"583","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","TSUGHET","tree",0.25
"584","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","PSEUMEN","tree",0.1
"585","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","VACCMEM","shrub",11.75
"586","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","LONIUTA","shrub",4
"587","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","RHODALB","shrub",12.75
"588","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","RIBELAC","shrub",1.35
"589","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","SORBSIT","shrub",0.375
"590","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","VACCOVL","shrub",2.75
"591","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","SORBSCO","shrub",0.25
"592","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","RIBEACE","shrub",0.125
"593","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","STRELAN","herb",5.5
"594","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","RUBUPED","herb",9.25
"595","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","VALESIT","herb",2.25
"596","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","ARNICOR","herb",3
"597","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","TIARTRI","herb",2
"598","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","GYMNDRY","herb",13.5
"599","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","VERAVIR","herb",0.15
"600","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","ORTHSEC","herb",2
"601","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","MAIARAC","herb",0.075
"602","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","VIOLSEM","herb",0.675
"603","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","OSMOPUR","herb",0.075
"604","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","CLINUNI","herb",0.25
"605","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","THALOCC","herb",0.075
"606","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","GOODOBL","herb",0.025
"607","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","NEOTBAN","herb",0.15
"608","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","PECTBRE","herb",0.3
"609","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","HERAMAX","herb",0.125
"610","00NCe90",2025-06-13,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.06443497,-120.892217,1385.609375,"High","ACTARUB","herb",0.175
"611","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","PICEENG","tree",12.375
"612","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","ABIELAS","tree",37.75
"613","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","TSUGHET","tree",2.75
"614","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","PINUCON","tree",4
"615","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","THUJPLI","tree",0.25
"616","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","ABIEAMA","tree",0.5
"617","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","VACCSCO","shrub",17.75
"618","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","VACCMEM","shrub",12.5
"619","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","LONIUTA","shrub",2.5
"620","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","SPIRLUC","shrub",3.25
"621","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","RHODALB","shrub",1.75
"622","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","PAXIMYR","shrub",14
"623","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","AMELALN","shrub",1.625
"624","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","SORBSCO","shrub",0.3
"625","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","RUBUPAR","shrub",0.075
"626","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","CLINUNI","herb",4.65
"627","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","ARNICOR","herb",0.425
"628","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","HIERALB","herb",0.575
"629","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","LUPIARC","herb",1.1
"630","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","CHIMUMB","shrub",0.675
"631","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","ORTHSEC","herb",0.225
"632","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","PEDIRAC","herb",0.8
"633","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","RUBUPED","herb",0.125
"634","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","FRAGVIR","herb",0.125
"635","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","CORNCAN","herb",1.5
"636","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","CHAMANG","herb",0.15
"637","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","MAIARAC","herb",0.05
"638","00NCe91",2025-06-21,"NCBG_ESSFplots",2000-10-05,"jpstamp",49.11670502,-120.865515,1343.834229,"Med-High","GOODOBL","herb",0.075
"639","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","PSEUMEN","tree",0.125
"640","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ABIELAS","tree",15.1
"641","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","PINUCON","tree",0.25
"642","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","VACCSCO","shrub",10
"643","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","VACCMEM","shrub",1.25
"644","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","PAXIMYR","shrub",16
"645","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","AMELALN","shrub",12.5
"646","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","SPIRLUC","shrub",3.75
"647","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","LONIUTA","shrub",3
"648","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","SORBSCO","shrub",3.625
"649","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","CEANVEL","shrub",9.75
"650","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","MAHONER","shrub",0.15
"651","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","RIBELAC","shrub",0.5
"652","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","SYMPFOL","herb",0.75
"653","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","HIERALB","herb",0.175
"654","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","PHLODIF","herb",2.125
"655","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","LUPIARC","herb",0.2
"656","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","FRAGVIR","herb",0.55
"657","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ERYTGRA","herb",0.55
"658","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ANTERAC","herb",0.925
"659","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","SEDULAN","herb",0.15
"660","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ARENCAP","herb",0.225
"661","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ARNICOR","herb",0.9
"662","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","MOEHMAC","herb",0.1
"663","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","PENSSER","herb",0.125
"664","00NCe92",2025-06-19,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.12254302,-120.867489,1591.405518,"Med","ACHIMIL","herb",0.125
"665","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","PICEENG","tree",8
"666","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ABIELAS","tree",19
"667","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ABIEAMA","tree",3.25
"668","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","RIBELAC","shrub",3
"669","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","VACCMEM","shrub",14.25
"670","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","RIBEACE","shrub",3.35
"671","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","SORBSIT","shrub",3.05
"672","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","RHODALB","shrub",7.5
"673","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","VACCSCO","shrub",1.25
"674","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","PAXIMYR","shrub",0.5
"675","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","SORBSCO","shrub",0.05
"676","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","VALESIT","herb",10.75
"677","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","HERAMAX","herb",6
"678","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","VERAVIR","herb",9
"679","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ARNILAT","herb",1.325
"680","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","FRAGVIR","herb",0.275
"681","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","SYMPFOL","herb",0.9
"682","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","THALOCC","herb",1.325
"683","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","CHAMANG","herb",0.3
"684","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ACTARUB","herb",0.75
"685","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","GALIAPA","herb",1.6
"686","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","RUBUPED","herb",3.5
"687","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","TIARTRI","herb",2.2
"688","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","STRELAN","herb",0.5
"689","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","PYROASA","herb",0.025
"690","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ORTHSEC","herb",0.35
"691","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","RUBULAS","herb",1.625
"692","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ATHYFIL","herb",0.2
"693","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","OSMOPUR","herb",0.075
"694","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","ANAPMAR","herb",0.5
"695","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","HIERALB","herb",0.075
"696","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","MOEHMAC","herb",0.175
"697","00NCe93",2025-08-05,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.13834701,-120.848422,1521.86377,"High","LUPIARC","herb",0.025
"698","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","PICEENG","tree",46
"699","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","ABIELAS","tree",27
"700","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","TSUGHET","tree",0.05
"701","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","PINUCON","tree",1.5
"702","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","RHODALB","shrub",5.75
"703","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","VACCMEM","shrub",1.2
"704","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","VACCSCO","shrub",3.4
"705","00NCe94",2025-08-06,"NCBG_ESSFplots",2000-10-06,"jpstamp",49.14210998,-120.845448,1412.704102,"Med","RIBELAC","shrub",4.75
