"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","2019Plot","ErrorPlot","WaypointNumber","Latitude","Longitude","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","Photo","RelocationConfidence","SiteNotes","CanopyCoverQ1","CanopyCoverQ2","CanopyCoverQ3","CanopyCoverQ4","AverageCanopyCover","Species","Latin_name","Functional_group","CoverAQ1","CoverAQ2","CoverAQ3","CoverAQ4","AverageCoverA","CoverB1Q1","CoverB1Q2","CoverB1Q3","CoverB1Q4","AverageCoverB1","CoverB2Q1","CoverB2Q2","CoverB2Q3","CoverB2Q4","AverageCoverB2","TotalBQ1","TotalBQ2","TotalBQ3","TotalBQ4","AverageTotalB","CoverCQ1","CoverCQ2","CoverCQ3","CoverCQ4","AverageCoverC","MossCoverQ1","MossCoverQ2","MossCoverQ3","MossCoverQ4","AverageMossCover","GrassCoverQ1","GrassCoverQ2","GrassCoverQ3","GrassCoverQ4","AverageGrassCover","VegNotes"
"160","114791",2025-08-13,"Alpine2007_BEC",2007-07-15,"whm","N","N",260,49.16384803,-120.772275,2194.082031,46,132,"UP","CV","Y","High","Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,"LUPIARC","Lupinus arcticus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0.025,3,2,2,0.7,1.925,5,18,4,1,NA,NA
"161","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"PINUALB","Pinus albicaulis","tree",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,37,33,21,37.75,12,11,3,7,NA,NA
"162","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,25,80,25,43.75,NA,NA,NA,NA,NA,60,37,33,21,37.75,12,11,3,7,NA,NA
"163","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"PHYLEMP","Phyllodoce empetriformis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0.5,NA,NA,NA,NA,NA,60,37,33,21,37.75,12,11,3,7,NA,NA
"164","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"CASSMER","Cassiope mertensiana","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,3,NA,NA,NA,NA,NA,60,37,33,21,37.75,12,11,3,7,NA,NA
"165","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"PHYLGLA","Phyllodoce glanduliflora","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0.125,NA,NA,NA,NA,NA,60,37,33,21,37.75,12,11,3,7,NA,NA
"166","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"ANTELAN","Antennaria lanata","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,8,7,9,60,37,33,21,37.75,12,11,3,7,NA,NA
"167","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"VEROCUS","Veronica cusickii","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,2,6,4.25,60,37,33,21,37.75,12,11,3,7,NA,NA
"168","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"EREMCAP","Eremogone capillaris","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,2.75,60,37,33,21,37.75,12,11,3,7,NA,NA
"169","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"PHLODIF","Phlox diffusa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,1,3,1.4,60,37,33,21,37.75,12,11,3,7,NA,NA
"170","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"CASTELLIJA SP.","Castellija spp.","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,1,0.275,60,37,33,21,37.75,12,11,3,7,NA,NA
"171","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"SIBBPRO","Sibbaldia procumbens","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0.2,0.2,60,37,33,21,37.75,12,11,3,7,NA,NA
"172","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"LUPIARC","Lupinus arcticus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,9,0.8,0.2,2.65,60,37,33,21,37.75,12,11,3,7,NA,NA
"173","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"SILEPAR","Silene parryi","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.3,0.225,60,37,33,21,37.75,12,11,3,7,NA,NA
"174","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"LUETPEC","Luetkea pectinata","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,3,60,37,33,21,37.75,12,11,3,7,NA,NA
"175","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"CASTPAR","Castilleja parviflora","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.2,0.1,0.15,60,37,33,21,37.75,12,11,3,7,NA,NA
"176","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"HIERTRI","Hieracium triste","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.1,0.1,0.2,0.2,60,37,33,21,37.75,12,11,3,7,NA,NA
"177","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"PENSPRO","Penstemon procerus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.3,0.6,0.6,0.475,60,37,33,21,37.75,12,11,3,7,NA,NA
"178","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.025,60,37,33,21,37.75,12,11,3,7,NA,NA
"179","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"SEDULAN","Sedum lanceolatum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0.025,60,37,33,21,37.75,12,11,3,7,NA,NA
"180","114792",2025-08-12,"Alpine2007_BEC",2007-07-14,"whm","N","N",259,49.16590503,-120.77879,2228.038574,13,270,"MD","ST","Y","High","Relocation confidence: High. Lat/long/elevation/slope/aspect/mesoslope/species comp match really well. Area dry, mostly shrubby with trees surrounding the open area. Some rocky areas appear to be snow melt patches based on species composition/ phenology in august.",0,0,0,0,0,"ERIGAUR","Erigeron aureus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.05,60,37,33,21,37.75,12,11,3,7,NA,NA
"181","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"PICEENG","Picea engelmannii","tree",0,0,0,0,0,0,0,4,0,1,0,2,4,3,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"182","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"PINUALB","Pinus albicaulis","tree",0,0,0,0,0,0,0,1,0,0.25,0.3,0.2,5,1,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"183","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"DRYAOCT","Dryas octopetala","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,65,23,45,45.75,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"184","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"EMPENIG","Empetrum nigrum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,7,6.75,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"185","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"SALINIV","Salix nivalis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,3.5,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"186","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"PHYLEMP","Phyllodoce empetriformis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0,0,0.075,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"187","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"JUNICOM","Juniperus communis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.1,0.15,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"188","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"ARCTUVA","Arctostaphylos uva-ursi","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0.25,NA,NA,NA,NA,NA,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"189","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"LUPILYA","Lupinus lyallii","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,9,4,6.25,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"190","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"SEDULAN","Sedum lanceolatum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,1,0.6,0.475,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"191","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"MINURUB","Minuartia rubella","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.3,0,0.825,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
"192","114793",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm","N","N",258,49.167207,-120.780076,2193.841553,24,290,"CR","CV","Y","High","Relocation confidence: High. Lat/ Long/ notes/ elevation. Aspect/ slope/ mesoslope match really well. Lat/long ~20m away but was moved in order for surface shape to be CV. Very dry, uninsulated plot. Rocky crest, clearly windblown. Mostly low, herbaceous shrubs.",0,0,0,0,0,"SAXIAUS","Saxifraga austromontana","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9,0.5,0.5,0.725,2,0.5,2,4,2.125,2,2,4,2,"Lumping DRYAS HOO/ OCT/ May have miss-ided MINURUB for moss campion. Og surveyors may have miss-ided SOLIMUL for TONELYA. Moss campion is present out of plot",NA
