"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","Species","Cover","present","Functional_group"
"726","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","RIBEACE",0,0,"shrub"
"727","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","RIBELAC",0,0,"shrub"
"728","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","RUBUPAR",0,0,"shrub"
"729","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","RUBUPED",0,0,"herb"
"730","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","SORBSCO",0,0,"shrub"
"731","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","SORBSIT",0,0,"shrub"
"732","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","SPIRLUC",0,0,"shrub"
"733","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","THALOCC",0,0,"herb"
"734","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","THUJPLI",0,0,"tree"
"735","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","TIARTRI",0,0,"herb"
"736","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","TSUGHET",0,0,"tree"
"737","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","VACCMEM",0,0,"shrub"
"738","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","VACCSCO",5,1,"shrub"
"739","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","VALESIT",0,0,"herb"
"740","02-3089","BC Parks Manning TEM",49.14989852,-120.7567673,2136,2019,"HAK EAC GH","VERAVIR",0,0,"herb"
"741","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","ABIEAMA",0,0,"tree"
"742","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","ABIELAS",0.5,1,"tree"
"743","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","AMELALN",0,0,"shrub"
"744","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","ARNILAT",0,0,"herb"
"745","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","CHAMANG",0,0,"herb"
"746","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","CHIMUMB",0,0,"shrub"
"747","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","CLINUNI",0,0,"herb"
"748","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","CORNCAN",0,0,"herb"
"749","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","FRAGVIR",0,0,"herb"
"750","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","GOODOBL",0,0,"herb"
"751","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","HERAMAX",0,0,"herb"
"752","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","LINNBOR",0,0,"shrub"
"753","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","LONIUTA",0,0,"shrub"
"754","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","LUPIARC",0,0,"herb"
"755","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","ORTHSEC",0,0,"herb"
"756","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PAXIMYR",0,0,"shrub"
"757","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PHLODIF",3,1,"herb"
"758","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PICEENG",0,0,"tree"
"759","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PINUCON",0,0,"tree"
"760","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PSEUMEN",0,0,"tree"
"761","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","PYROASA",0,0,"herb"
"762","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","RHODALB",0,0,"shrub"
"763","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","RIBEACE",0,0,"shrub"
"764","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","RIBELAC",0,0,"shrub"
"765","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","RUBUPAR",0,0,"shrub"
"766","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","RUBUPED",0,0,"herb"
"767","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","SORBSCO",0,0,"shrub"
"768","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","SORBSIT",0,0,"shrub"
"769","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","SPIRLUC",0,0,"shrub"
"770","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","THALOCC",0,0,"herb"
"771","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","THUJPLI",0,0,"tree"
"772","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","TIARTRI",0,0,"herb"
"773","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","TSUGHET",0,0,"tree"
"774","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","VACCMEM",0,0,"shrub"
"775","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","VACCSCO",0.5,1,"shrub"
"776","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","VALESIT",0,0,"herb"
"777","114791","Alpine2007_BEC",49.1638298,-120.7723007,2225,2007,"whm","VERAVIR",0,0,"herb"
"778","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","ABIEAMA",0,0,"tree"
"779","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","ABIELAS",0,0,"tree"
"780","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","AMELALN",0,0,"shrub"
"781","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","ARNILAT",0,0,"herb"
"782","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","CHAMANG",0,0,"herb"
"783","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","CHIMUMB",0,0,"shrub"
"784","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","CLINUNI",0,0,"herb"
"785","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","CORNCAN",0,0,"herb"
"786","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","FRAGVIR",0,0,"herb"
"787","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","GOODOBL",0,0,"herb"
"788","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","HERAMAX",0,0,"herb"
"789","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","LINNBOR",0,0,"shrub"
"790","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","LONIUTA",0,0,"shrub"
"791","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","LUPIARC",0.200000003,1,"herb"
"792","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","ORTHSEC",0,0,"herb"
"793","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PAXIMYR",0,0,"shrub"
"794","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PHLODIF",0.5,1,"herb"
"795","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PICEENG",0,0,"tree"
"796","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PINUCON",0,0,"tree"
"797","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PSEUMEN",0,0,"tree"
"798","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","PYROASA",0,0,"herb"
"799","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","RHODALB",0,0,"shrub"
"800","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","RIBEACE",0,0,"shrub"
"801","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","RIBELAC",0,0,"shrub"
"802","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","RUBUPAR",0,0,"shrub"
"803","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","RUBUPED",0,0,"herb"
"804","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","SORBSCO",0,0,"shrub"
"805","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","SORBSIT",0,0,"shrub"
"806","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","SPIRLUC",0,0,"shrub"
"807","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","THALOCC",0,0,"herb"
"808","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","THUJPLI",0,0,"tree"
"809","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","TIARTRI",0,0,"herb"
"810","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","TSUGHET",0,0,"tree"
"811","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","VACCMEM",0,0,"shrub"
"812","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","VACCSCO",20,1,"shrub"
"813","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","VALESIT",0,0,"herb"
"814","114792","Alpine2007_BEC",49.16588973,-120.7787018,2225,2007,"whm","VERAVIR",0,0,"herb"
"815","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","ABIEAMA",0,0,"tree"
"816","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","ABIELAS",0,0,"tree"
"817","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","AMELALN",0,0,"shrub"
"818","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","ARNILAT",0,0,"herb"
"819","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","CHAMANG",0,0,"herb"
"820","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","CHIMUMB",0,0,"shrub"
"821","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","CLINUNI",0,0,"herb"
"822","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","CORNCAN",0,0,"herb"
"823","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","FRAGVIR",0,0,"herb"
"824","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","GOODOBL",0,0,"herb"
"825","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","HERAMAX",0,0,"herb"
"826","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","LINNBOR",0,0,"shrub"
"827","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","LONIUTA",0,0,"shrub"
"828","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","LUPIARC",0,0,"herb"
"829","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","ORTHSEC",0,0,"herb"
"830","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PAXIMYR",0,0,"shrub"
"831","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PHLODIF",0,0,"herb"
"832","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PICEENG",0.200000003,1,"tree"
"833","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PINUCON",0,0,"tree"
"834","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PSEUMEN",0,0,"tree"
"835","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","PYROASA",0,0,"herb"
"836","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","RHODALB",0,0,"shrub"
"837","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","RIBEACE",0,0,"shrub"
"838","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","RIBELAC",0,0,"shrub"
"839","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","RUBUPAR",0,0,"shrub"
"840","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","RUBUPED",0,0,"herb"
"841","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","SORBSCO",0,0,"shrub"
"842","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","SORBSIT",0,0,"shrub"
"843","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","SPIRLUC",0,0,"shrub"
"844","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","THALOCC",0,0,"herb"
"845","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","THUJPLI",0,0,"tree"
"846","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","TIARTRI",0,0,"herb"
"847","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","TSUGHET",0,0,"tree"
"848","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","VACCMEM",0,0,"shrub"
"849","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","VACCSCO",0,0,"shrub"
"850","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","VALESIT",0,0,"herb"
"851","114793","Alpine2007_BEC",49.16717147,-120.7802963,2200,2007,"whm","VERAVIR",0,0,"herb"
"852","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","ABIEAMA",0,0,"tree"
"853","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","ABIELAS",0.200000003,1,"tree"
"854","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","AMELALN",0,0,"shrub"
"855","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","ARNILAT",1,1,"herb"
"856","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","CHAMANG",0,0,"herb"
"857","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","CHIMUMB",0,0,"shrub"
"858","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","CLINUNI",0,0,"herb"
"859","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","CORNCAN",0,0,"herb"
"860","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","FRAGVIR",0,0,"herb"
"861","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","GOODOBL",0,0,"herb"
"862","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","HERAMAX",0,0,"herb"
"863","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","LINNBOR",0,0,"shrub"
"864","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","LONIUTA",0,0,"shrub"
"865","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","LUPIARC",0,0,"herb"
"866","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","ORTHSEC",0,0,"herb"
"867","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PAXIMYR",0,0,"shrub"
"868","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PHLODIF",0,0,"herb"
"869","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PICEENG",0.5,1,"tree"
"870","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PINUCON",0,0,"tree"
"871","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PSEUMEN",0,0,"tree"
"872","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","PYROASA",0,0,"herb"
"873","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","RHODALB",0,0,"shrub"
"874","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","RIBEACE",0,0,"shrub"
"875","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","RIBELAC",0,0,"shrub"
"876","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","RUBUPAR",0,0,"shrub"
"877","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","RUBUPED",0,0,"herb"
"878","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","SORBSCO",0,0,"shrub"
"879","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","SORBSIT",0,0,"shrub"
"880","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","SPIRLUC",0,0,"shrub"
"881","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","THALOCC",0,0,"herb"
"882","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","THUJPLI",0,0,"tree"
"883","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","TIARTRI",0,0,"herb"
"884","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","TSUGHET",0,0,"tree"
"885","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","VACCMEM",0,0,"shrub"
"886","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","VACCSCO",0.5,1,"shrub"
"887","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","VALESIT",0,0,"herb"
"888","114794","Alpine2007_BEC",49.16852951,-120.7815018,2145,2007,"whm","VERAVIR",0,0,"herb"
"889","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","ABIEAMA",0,0,"tree"
"890","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","ABIELAS",0.5,1,"tree"
"891","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","AMELALN",0,0,"shrub"
"892","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","ARNILAT",0.100000001,1,"herb"
"893","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","CHAMANG",0,0,"herb"
"894","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","CHIMUMB",0,0,"shrub"
"895","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","CLINUNI",0,0,"herb"
"896","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","CORNCAN",0,0,"herb"
"897","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","FRAGVIR",0,0,"herb"
"898","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","GOODOBL",0,0,"herb"
"899","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","HERAMAX",0,0,"herb"
"900","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","LINNBOR",0,0,"shrub"
"901","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","LONIUTA",0,0,"shrub"
"902","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","LUPIARC",0.200000003,1,"herb"
"903","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","ORTHSEC",0,0,"herb"
"904","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PAXIMYR",0,0,"shrub"
"905","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PHLODIF",0,0,"herb"
"906","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PICEENG",15,1,"tree"
"907","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PINUCON",0,0,"tree"
"908","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PSEUMEN",0,0,"tree"
"909","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","PYROASA",0,0,"herb"
"910","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","RHODALB",0,0,"shrub"
"911","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","RIBEACE",0,0,"shrub"
"912","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","RIBELAC",0,0,"shrub"
"913","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","RUBUPAR",0,0,"shrub"
"914","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","RUBUPED",0,0,"herb"
"915","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","SORBSCO",0,0,"shrub"
"916","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","SORBSIT",0,0,"shrub"
"917","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","SPIRLUC",0,0,"shrub"
"918","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","THALOCC",0,0,"herb"
"919","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","THUJPLI",0,0,"tree"
"920","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","TIARTRI",0,0,"herb"
"921","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","TSUGHET",0,0,"tree"
"922","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","VACCMEM",0,0,"shrub"
"923","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","VACCSCO",0,0,"shrub"
"924","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","VALESIT",0,0,"herb"
"925","114795","Alpine2007_BEC",49.16878128,-120.781601,2140,2007,"whm","VERAVIR",0,0,"herb"
"926","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","ABIEAMA",0,0,"tree"
"927","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","ABIELAS",0,0,"tree"
"928","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","AMELALN",0,0,"shrub"
"929","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","ARNILAT",0,0,"herb"
"930","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","CHAMANG",0,0,"herb"
"931","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","CHIMUMB",0,0,"shrub"
"932","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","CLINUNI",0,0,"herb"
"933","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","CORNCAN",0,0,"herb"
"934","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","FRAGVIR",0,0,"herb"
"935","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","GOODOBL",0,0,"herb"
"936","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","HERAMAX",0,0,"herb"
"937","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","LINNBOR",0,0,"shrub"
"938","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","LONIUTA",0,0,"shrub"
"939","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","LUPIARC",3,1,"herb"
"940","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","ORTHSEC",0,0,"herb"
"941","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PAXIMYR",0,0,"shrub"
"942","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PHLODIF",0.200000003,1,"herb"
"943","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PICEENG",0,0,"tree"
"944","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PINUCON",0,0,"tree"
"945","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PSEUMEN",0,0,"tree"
"946","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","PYROASA",0,0,"herb"
"947","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","RHODALB",0,0,"shrub"
"948","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","RIBEACE",0,0,"shrub"
"949","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","RIBELAC",0,0,"shrub"
"950","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","RUBUPAR",0,0,"shrub"
"951","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","RUBUPED",0,0,"herb"
"952","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","SORBSCO",0,0,"shrub"
"953","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","SORBSIT",0,0,"shrub"
"954","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","SPIRLUC",0,0,"shrub"
"955","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","THALOCC",0,0,"herb"
"956","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","THUJPLI",0,0,"tree"
"957","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","TIARTRI",0,0,"herb"
"958","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","TSUGHET",0,0,"tree"
"959","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","VACCMEM",0,0,"shrub"
"960","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","VACCSCO",0.200000003,1,"shrub"
"961","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","VALESIT",10,1,"herb"
"962","114796","Alpine2007_BEC",49.17169952,-120.7848969,2100,2007,"whm","VERAVIR",0.100000001,1,"herb"
"963","114797","Alpine2007_BEC",49.17219924,-120.7894974,2125,2007,"whm","ABIEAMA",0,0,"tree"
"964","114797","Alpine2007_BEC",49.17219924,-120.7894974,2125,2007,"whm","ABIELAS",0,0,"tree"
"965","114797","Alpine2007_BEC",49.17219924,-120.7894974,2125,2007,"whm","AMELALN",0,0,"shrub"
