"","PlotNumber","ProjectID","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","2019Plot","ErrorPlot","Cover","present"
"1236","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","LONIUTA",NA,NA,0,0
"1237","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","LUPIARC","Y","N",0.75,1
"1238","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","ORTHSEC",NA,NA,0,0
"1239","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PAXIMYR","Y","N",14,1
"1240","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PHLODIF","Y","N",6,1
"1241","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PICEENE","Y","N",4,1
"1242","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PINUCON",NA,NA,0,0
"1243","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PSEUMEN",NA,NA,0,0
"1244","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","PYROASA",NA,NA,0,0
"1245","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","RHODALB",NA,NA,0,0
"1246","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","RIBEACE",NA,NA,0,0
"1247","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","RIBELAC",NA,NA,0,0
"1248","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","RUBUPAR",NA,NA,0,0
"1249","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","RUBUPED",NA,NA,0,0
"1250","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","SORBSCO",NA,NA,0,0
"1251","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","SORBSIT",NA,NA,0,0
"1252","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","SPIRLUC",NA,NA,0,0
"1253","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","THALOCC",NA,NA,0,0
"1254","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","THUJPLI",NA,NA,0,0
"1255","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","TIARTRI",NA,NA,0,0
"1256","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","TSUGHET",NA,NA,0,0
"1257","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","VACCMEM",NA,NA,0,0
"1258","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","VACCSCO","Y","N",0.5,1
"1259","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","VALESIT",NA,NA,0,0
"1260","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","VERAVIR",NA,NA,0,0
"1261","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","ABIEAMA",NA,NA,0,0
"1262","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","ABIELAS",NA,NA,0,0
"1263","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","AMELALN","Y","N",1.5,1
"1264","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","ARNILAT",NA,NA,0,0
"1265","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","CHAMANG",NA,NA,0,0
"1266","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","CHIMUMB",NA,NA,0,0
"1267","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","CLINUNI",NA,NA,0,0
"1268","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","CORNCAN",NA,NA,0,0
"1269","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","GOODOBL","Y","N",0.05,1
"1270","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","HERAMAX",NA,NA,0,0
"1271","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","LINNBOR",NA,NA,0,0
"1272","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","LONIUTA","Y","N",2.1,1
"1273","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","LUPIARC",NA,NA,0,0
"1274","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","ORTHSEC",NA,NA,0,0
"1275","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PAXIMYR","Y","N",21,1
"1276","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PHLODIF","Y","N",0.25,1
"1277","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PICEENE",NA,NA,0,0
"1278","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PINUCON","Y","N",2,1
"1279","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PSEUMEN","Y","N",22.5,1
"1280","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","PYROASA",NA,NA,0,0
"1281","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","RHODALB",NA,NA,0,0
"1282","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","RIBEACE",NA,NA,0,0
"1283","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","RIBELAC",NA,NA,0,0
"1284","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","RUBUPAR",NA,NA,0,0
"1285","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","RUBUPED",NA,NA,0,0
"1286","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","SORBSCO","Y","N",0.5,1
"1287","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","SORBSIT",NA,NA,0,0
"1288","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","SPIRLUC","Y","N",6,1
"1289","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","THALOCC",NA,NA,0,0
"1290","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","THUJPLI",NA,NA,0,0
"1291","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","TIARTRI",NA,NA,0,0
"1292","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","TSUGHET",NA,NA,0,0
"1293","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","VACCMEM",NA,NA,0,0
"1294","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","VACCSCO",NA,NA,0,0
"1295","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","VALESIT",NA,NA,0,0
"1296","14-4388","BC Parks Manning TEM",1617.820679,2025,"WHM EAC RJC BDH","High","VERAVIR",NA,NA,0,0
"1297","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","ABIEAMA",NA,NA,0,0
"1298","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","ABIELAS",NA,NA,0,0
"1299","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","AMELALN","N","N",3.425,1
"1300","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","ARNILAT","N","N",0.125,1
"1301","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","CHAMANG",NA,NA,0,0
"1302","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","CHIMUMB","N","N",0.675,1
"1303","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","CLINUNI","N","N",12.75,1
"1304","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","CORNCAN",NA,NA,0,0
"1305","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","GOODOBL","N","N",0.525,1
"1306","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","HERAMAX",NA,NA,0,0
"1307","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","LINNBOR","N","N",10.5,1
"1308","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","LONIUTA",NA,NA,0,0
"1309","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","LUPIARC",NA,NA,0,0
"1310","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","ORTHSEC","N","N",0.275,1
"1311","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PAXIMYR","N","N",0.125,1
"1312","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PHLODIF",NA,NA,0,0
"1313","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PICEENE",NA,NA,0,0
"1314","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PINUCON",NA,NA,0,0
"1315","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PSEUMEN","N","N",12.25,1
"1316","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","PYROASA","N","N",1.1,1
"1317","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","RHODALB","N","N",0.075,1
"1318","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","RIBEACE",NA,NA,0,0
"1319","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","RIBELAC","N","N",1.45,1
"1320","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","RUBUPAR","N","N",0.325,1
"1321","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","RUBUPED","N","N",0.675,1
"1322","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","SORBSCO","N","N",1.5,1
"1323","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","SORBSIT",NA,NA,0,0
"1324","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","SPIRLUC",NA,NA,0,0
"1325","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","THALOCC",NA,NA,0,0
"1326","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","THUJPLI","N","N",52.875,1
"1327","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","TIARTRI","N","N",4.9,1
"1328","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","TSUGHET","N","N",12.375,1
"1329","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","VACCMEM","N","N",0.5,1
"1330","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","VACCSCO",NA,NA,0,0
"1331","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","VALESIT",NA,NA,0,0
"1332","35079","BEC-Vancouver",736.891357,2025,NA,"Med-High","VERAVIR",NA,NA,0,0
"1333","35179","BEC-Vancouver",1246.216553,2025,NA,"High","ABIEAMA","N","N",0.25,1
"1334","35179","BEC-Vancouver",1246.216553,2025,NA,"High","ABIELAS","N","N",7.125,1
"1335","35179","BEC-Vancouver",1246.216553,2025,NA,"High","AMELALN","N","N",0.475,1
"1336","35179","BEC-Vancouver",1246.216553,2025,NA,"High","ARNILAT","N","N",0.025,1
"1337","35179","BEC-Vancouver",1246.216553,2025,NA,"High","CHAMANG","N","N",0.025,1
"1338","35179","BEC-Vancouver",1246.216553,2025,NA,"High","CHIMUMB","N","N",0.125,1
"1339","35179","BEC-Vancouver",1246.216553,2025,NA,"High","CLINUNI","N","N",5.5,1
"1340","35179","BEC-Vancouver",1246.216553,2025,NA,"High","CORNCAN","N","N",3.5,1
"1341","35179","BEC-Vancouver",1246.216553,2025,NA,"High","GOODOBL","N","N",0.25,1
"1342","35179","BEC-Vancouver",1246.216553,2025,NA,"High","HERAMAX",NA,NA,0,0
"1343","35179","BEC-Vancouver",1246.216553,2025,NA,"High","LINNBOR","N","N",3.25,1
"1344","35179","BEC-Vancouver",1246.216553,2025,NA,"High","LONIUTA","N","N",11.25,1
"1345","35179","BEC-Vancouver",1246.216553,2025,NA,"High","LUPIARC","N","N",3.2,1
"1346","35179","BEC-Vancouver",1246.216553,2025,NA,"High","ORTHSEC","N","N",0.2,1
"1347","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PAXIMYR","N","N",33,1
"1348","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PHLODIF",NA,NA,0,0
"1349","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PICEENE","N","N",15.5,1
"1350","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PINUCON",NA,NA,0,0
"1351","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PSEUMEN",NA,NA,0,0
"1352","35179","BEC-Vancouver",1246.216553,2025,NA,"High","PYROASA","N","N",0.025,1
"1353","35179","BEC-Vancouver",1246.216553,2025,NA,"High","RHODALB","N","N",2.25,1
"1354","35179","BEC-Vancouver",1246.216553,2025,NA,"High","RIBEACE",NA,NA,0,0
"1355","35179","BEC-Vancouver",1246.216553,2025,NA,"High","RIBELAC","N","N",2.5,1
"1356","35179","BEC-Vancouver",1246.216553,2025,NA,"High","RUBUPAR","N","N",1,1
"1357","35179","BEC-Vancouver",1246.216553,2025,NA,"High","RUBUPED","N","N",0.5,1
"1358","35179","BEC-Vancouver",1246.216553,2025,NA,"High","SORBSCO","N","N",0.15,1
"1359","35179","BEC-Vancouver",1246.216553,2025,NA,"High","SORBSIT","N","N",0.175,1
"1360","35179","BEC-Vancouver",1246.216553,2025,NA,"High","SPIRLUC",NA,NA,0,0
"1361","35179","BEC-Vancouver",1246.216553,2025,NA,"High","THALOCC","N","N",0.2,1
"1362","35179","BEC-Vancouver",1246.216553,2025,NA,"High","THUJPLI",NA,NA,0,0
"1363","35179","BEC-Vancouver",1246.216553,2025,NA,"High","TIARTRI","N","N",0.15,1
"1364","35179","BEC-Vancouver",1246.216553,2025,NA,"High","TSUGHET","N","N",1.75,1
"1365","35179","BEC-Vancouver",1246.216553,2025,NA,"High","VACCMEM","N","N",15.5,1
"1366","35179","BEC-Vancouver",1246.216553,2025,NA,"High","VACCSCO","N","N",1.525,1
"1367","35179","BEC-Vancouver",1246.216553,2025,NA,"High","VALESIT","N","N",0.8,1
"1368","35179","BEC-Vancouver",1246.216553,2025,NA,"High","VERAVIR",NA,NA,0,0
"1369","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","ABIEAMA","N","N",13.5,1
"1370","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","ABIELAS","N","N",22.5,1
"1371","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","AMELALN","N","N",0.5,1
"1372","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","ARNILAT",NA,NA,0,0
"1373","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","CHAMANG",NA,NA,0,0
"1374","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","CHIMUMB","N","N",0.075,1
"1375","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","CLINUNI","N","N",5.5,1
"1376","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","CORNCAN","N","N",9.75,1
"1377","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","GOODOBL","N","N",0.175,1
"1378","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","HERAMAX",NA,NA,0,0
"1379","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","LINNBOR","N","N",0.3,1
"1380","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","LONIUTA","N","N",4.25,1
"1381","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","LUPIARC",NA,NA,0,0
"1382","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","ORTHSEC","N","N",0.2,1
"1383","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PAXIMYR","N","N",31.3,1
"1384","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PHLODIF",NA,NA,0,0
"1385","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PICEENE","N","N",19,1
"1386","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PINUCON",NA,NA,0,0
"1387","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PSEUMEN",NA,NA,0,0
"1388","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","PYROASA","N","N",0.125,1
"1389","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","RHODALB",NA,NA,0,0
"1390","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","RIBEACE",NA,NA,0,0
"1391","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","RIBELAC","N","N",1.625,1
"1392","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","RUBUPAR","N","N",3.5,1
"1393","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","RUBUPED","N","N",1.35,1
"1394","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","SORBSCO","N","N",0.05,1
"1395","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","SORBSIT",NA,NA,0,0
"1396","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","SPIRLUC","N","N",0.275,1
"1397","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","THALOCC","N","N",0.25,1
"1398","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","THUJPLI",NA,NA,0,0
"1399","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","TIARTRI","N","N",0.2,1
"1400","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","TSUGHET","N","N",10,1
"1401","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","VACCMEM","N","N",3.5,1
"1402","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","VACCSCO","N","N",0.025,1
"1403","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","VALESIT","N","N",0.033333333,1
"1404","35379","BEC-Vancouver",1251.628296,2025,NA,"Low","VERAVIR",NA,NA,0,0
"1405","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","ABIEAMA","N","N",0.1,1
"1406","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","ABIELAS","N","N",31.625,1
"1407","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","AMELALN","N","N",2,1
"1408","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","ARNILAT","N","N",7,1
"1409","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","CHAMANG","N","N",0.125,1
"1410","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","CHIMUMB","N","N",0.325,1
"1411","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","CLINUNI","N","N",13.5,1
"1412","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","CORNCAN","N","N",6.525,1
"1413","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","GOODOBL","N","N",1.1,1
"1414","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","HERAMAX",NA,NA,0,0
"1415","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","LINNBOR",NA,NA,0,0
"1416","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","LONIUTA","N","N",2,1
"1417","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","LUPIARC","N","N",0.025,1
"1418","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","ORTHSEC","N","N",1.875,1
"1419","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PAXIMYR","N","N",7.275,1
"1420","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PHLODIF",NA,NA,0,0
"1421","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PICEENE","N","N",32.4,1
"1422","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PINUCON","N","N",1.25,1
"1423","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PSEUMEN",NA,NA,0,0
"1424","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","PYROASA","N","N",0.05,1
"1425","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","RHODALB","N","N",1.375,1
"1426","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","RIBEACE",NA,NA,0,0
"1427","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","RIBELAC","N","N",0.25,1
"1428","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","RUBUPAR",NA,NA,0,0
"1429","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","RUBUPED","N","N",2.8,1
"1430","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","SORBSCO","N","N",0.15,1
"1431","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","SORBSIT","N","N",0.15,1
"1432","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","SPIRLUC",NA,NA,0,0
"1433","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","THALOCC","N","N",0.55,1
"1434","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","THUJPLI",NA,NA,0,0
"1435","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","TIARTRI",NA,NA,0,0
"1436","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","TSUGHET",NA,NA,0,0
"1437","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","VACCMEM",NA,NA,0,0
"1438","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","VACCSCO","N","N",6,1
"1439","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","VALESIT","N","N",6.25,1
"1440","MP 287","BEC-Vancouver",1339.150269,2025,NA,"Med","VERAVIR",NA,NA,0,0
"1441","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","ABIEAMA",NA,NA,0,0
"1442","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","ABIELAS","N","N",15.5,1
"1443","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","AMELALN",NA,NA,0,0
"1444","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","ARNILAT","N","N",3.5,1
"1445","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","CHAMANG","N","N",1,1
"1446","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","CHIMUMB",NA,NA,0,0
"1447","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","CLINUNI","N","N",2,1
"1448","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","CORNCAN","N","N",2,1
"1449","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","GOODOBL",NA,NA,0,0
"1450","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","HERAMAX",NA,NA,0,0
"1451","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","LINNBOR",NA,NA,0,0
"1452","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","LONIUTA","N","N",1.875,1
"1453","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","LUPIARC",NA,NA,0,0
"1454","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","ORTHSEC",NA,NA,0,0
"1455","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PAXIMYR","N","N",2.75,1
"1456","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PHLODIF",NA,NA,0,0
"1457","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PICEENE","N","N",37.5,1
"1458","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PINUCON",NA,NA,0,0
"1459","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PSEUMEN",NA,NA,0,0
"1460","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","PYROASA",NA,NA,0,0
"1461","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","RHODALB","N","N",1.25,1
"1462","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","RIBEACE","N","N",3.25,1
"1463","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","RIBELAC","N","N",6.575,1
"1464","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","RUBUPAR",NA,NA,0,0
"1465","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","RUBUPED","N","N",2.75,1
"1466","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","SORBSCO","N","N",0.95,1
"1467","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","SORBSIT","N","N",0.075,1
"1468","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","SPIRLUC",NA,NA,0,0
"1469","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","THALOCC","N","N",2.75,1
"1470","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","THUJPLI",NA,NA,0,0
"1471","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","TIARTRI","N","N",0.55,1
"1472","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","TSUGHET",NA,NA,0,0
"1473","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","VACCMEM","N","N",9.25,1
"1474","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","VACCSCO","N","N",0.825,1
"1475","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","VALESIT","N","N",8,1
"1476","MP 288","BEC-Vancouver",1346.288208,2025,NA,"Med","VERAVIR","N","N",1.35,1
"1477","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","ABIEAMA",NA,NA,0,0
"1478","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","ABIELAS","N","N",4.625,1
"1479","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","AMELALN","N","N",3.25,1
"1480","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","ARNILAT",NA,NA,0,0
"1481","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","CHAMANG","N","N",0.075,1
"1482","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","CHIMUMB","N","N",1.025,1
"1483","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","CLINUNI",NA,NA,0,0
"1484","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","CORNCAN",NA,NA,0,0
"1485","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","GOODOBL","N","N",0.3,1
"1486","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","HERAMAX",NA,NA,0,0
"1487","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","LINNBOR",NA,NA,0,0
"1488","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","LONIUTA","N","N",2.75,1
"1489","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","LUPIARC","N","N",0.35,1
"1490","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","ORTHSEC","N","N",0.8,1
"1491","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PAXIMYR","N","N",50,1
"1492","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PHLODIF",NA,NA,0,0
"1493","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PICEENE","N","N",1.875,1
